transaction_id,date,time,merchant_name,category,type,amount,payment_mode,upi_id,remarks
TXN00509,2025-08-10,10:05,Inox Movies,Entertainment,Debit,1138,UPI,karthik@upi,Auto generated transaction
TXN00510,2025-08-10,11:22,Ola,Travel,Debit,1982,UPI,karthik@upi,Auto generated transaction
TXN00511,2025-08-11,15:47,DMart,Grocery,Debit,474,UPI,karthik@upi,Auto generated transaction
TXN00512,2025-08-11,15:14,DMart,Grocery,Debit,595,UPI,karthik@upi,Auto generated transaction
TXN00513,2025-08-11,11:36,Uber,Travel,Debit,274,UPI,karthik@upi,Auto generated transaction
TXN00514,2025-08-12,22:50,Amazon,Shopping,Debit,1173,UPI,karthik@upi,Auto generated transaction
TXN00515,2025-08-12,19:42,Inox Movies,Entertainment,Debit,1601,UPI,karthik@upi,Auto generated transaction
TXN00516,2025-08-12,19:51,HP Petrol Pump,Fuel,Debit,2400,UPI,karthik@upi,Auto generated transaction
TXN00517,2025-08-12,18:06,Flipkart,Shopping,Debit,1223,UPI,karthik@upi,Auto generated transaction
TXN00518,2025-08-13,14:56,Flipkart,Shopping,Debit,1650,UPI,karthik@upi,Auto generated transaction
TXN00519,2025-08-13,7:16,Inox Movies,Entertainment,Debit,988,UPI,karthik@upi,Auto generated transaction
TXN00520,2025-08-14,18:52,Hyderabad Metro,Travel,Debit,2423,UPI,karthik@upi,Auto generated transaction
TXN00521,2025-08-14,15:51,Ola,Travel,Debit,1306,UPI,karthik@upi,Auto generated transaction
TXN00522,2025-08-14,13:17,Swiggy,Food,Debit,622,UPI,karthik@upi,Auto generated transaction
TXN00523,2025-08-15,10:24,Hyderabad Metro,Travel,Debit,688,UPI,karthik@upi,Auto generated transaction
TXN00524,2025-08-15,8:36,DMart,Grocery,Debit,1942,UPI,karthik@upi,Auto generated transaction
TXN00525,2025-08-16,7:25,Blinkit,Grocery,Debit,322,UPI,karthik@upi,Auto generated transaction
TXN00526,2025-08-16,10:28,Flipkart,Shopping,Debit,199,UPI,karthik@upi,Auto generated transaction
TXN00527,2025-08-17,20:45,Ola,Travel,Debit,2158,UPI,karthik@upi,Auto generated transaction
TXN00528,2025-08-17,13:30,Swiggy,Food,Debit,480,UPI,karthik@upi,Auto generated transaction
TXN00529,2025-08-17,10:39,Hyderabad Metro,Travel,Debit,280,UPI,karthik@upi,Auto generated transaction
TXN00530,2025-08-18,12:08,Swiggy,Food,Debit,338,UPI,karthik@upi,Auto generated transaction
TXN00531,2025-08-18,14:41,Flipkart,Shopping,Debit,584,UPI,karthik@upi,Auto generated transaction
TXN00532,2025-08-18,21:46,Swiggy,Food,Debit,2133,UPI,karthik@upi,Auto generated transaction
TXN00533,2025-08-19,22:05,Amazon,Shopping,Debit,367,UPI,karthik@upi,Auto generated transaction
TXN00534,2025-08-19,7:48,DMart,Grocery,Debit,1111,UPI,karthik@upi,Auto generated transaction
TXN00535,2025-08-19,23:49,Uber,Travel,Debit,1075,UPI,karthik@upi,Auto generated transaction
TXN00536,2025-08-19,14:13,Blinkit,Grocery,Debit,1916,UPI,karthik@upi,Auto generated transaction
TXN00537,2025-08-20,18:27,Blinkit,Grocery,Debit,900,UPI,karthik@upi,Auto generated transaction
TXN00538,2025-08-20,8:26,Blinkit,Grocery,Debit,1910,UPI,karthik@upi,Auto generated transaction
TXN00539,2025-08-20,23:08,Hyderabad Metro,Travel,Debit,1364,UPI,karthik@upi,Auto generated transaction
TXN00540,2025-08-21,9:46,Blinkit,Grocery,Debit,80,UPI,karthik@upi,Auto generated transaction
TXN00541,2025-08-21,15:58,Blinkit,Grocery,Debit,1086,UPI,karthik@upi,Auto generated transaction
TXN00542,2025-08-21,13:51,Zomato,Food,Debit,1945,UPI,karthik@upi,Auto generated transaction
TXN00543,2025-08-22,14:07,Uber,Travel,Debit,990,UPI,karthik@upi,Auto generated transaction
TXN00544,2025-08-22,8:14,Inox Movies,Entertainment,Debit,40,UPI,karthik@upi,Auto generated transaction
TXN00545,2025-08-22,9:13,Zomato,Food,Debit,816,UPI,karthik@upi,Auto generated transaction
TXN00546,2025-08-23,9:49,Cafe Coffee Day,Food,Debit,2343,UPI,karthik@upi,Auto generated transaction
TXN00547,2025-08-23,23:24,Blinkit,Grocery,Debit,1924,UPI,karthik@upi,Auto generated transaction
TXN00548,2025-08-23,12:11,Inox Movies,Entertainment,Debit,456,UPI,karthik@upi,Auto generated transaction
TXN00549,2025-08-24,10:22,Flipkart,Shopping,Debit,1623,UPI,karthik@upi,Auto generated transaction
TXN00550,2025-08-24,12:25,Amazon,Shopping,Debit,2056,UPI,karthik@upi,Auto generated transaction
TXN00551,2025-08-24,22:38,DMart,Grocery,Debit,1619,UPI,karthik@upi,Auto generated transaction
TXN00552,2025-08-25,13:53,Zomato,Food,Debit,907,UPI,karthik@upi,Auto generated transaction
TXN00553,2025-08-25,19:40,Google Pay Rewards,Credit,Credit,45,UPI,karthik@upi,Auto generated transaction
TXN00554,2025-08-25,17:33,Inox Movies,Entertainment,Debit,1739,UPI,karthik@upi,Auto generated transaction
TXN00555,2025-08-26,15:45,Amazon,Shopping,Debit,1669,UPI,karthik@upi,Auto generated transaction
TXN00556,2025-08-26,13:04,Swiggy,Food,Debit,1756,UPI,karthik@upi,Auto generated transaction
TXN00557,2025-08-26,21:55,HP Petrol Pump,Fuel,Debit,1110,UPI,karthik@upi,Auto generated transaction
TXN00558,2025-08-27,7:24,HP Petrol Pump,Fuel,Debit,2171,UPI,karthik@upi,Auto generated transaction
TXN00559,2025-08-27,21:11,Zomato,Food,Debit,2243,UPI,karthik@upi,Auto generated transaction
TXN00560,2025-08-28,8:58,DMart,Grocery,Debit,2137,UPI,karthik@upi,Auto generated transaction
TXN00561,2025-08-28,18:59,Hyderabad Metro,Travel,Debit,1504,UPI,karthik@upi,Auto generated transaction
TXN00562,2025-08-28,14:13,Amazon,Shopping,Debit,2149,UPI,karthik@upi,Auto generated transaction
TXN00563,2025-08-29,10:14,Hyderabad Metro,Travel,Debit,70,UPI,karthik@upi,Auto generated transaction
TXN00564,2025-08-29,15:24,Hyderabad Metro,Travel,Debit,498,UPI,karthik@upi,Auto generated transaction
TXN00565,2025-08-29,23:23,HP Petrol Pump,Fuel,Debit,1303,UPI,karthik@upi,Auto generated transaction
TXN00566,2025-08-29,14:30,Swiggy,Food,Debit,725,UPI,karthik@upi,Auto generated transaction
TXN00567,2025-08-30,15:14,Google Pay Rewards,Credit,Credit,49,UPI,karthik@upi,Auto generated transaction
TXN00568,2025-08-30,18:01,DMart,Grocery,Debit,1768,UPI,karthik@upi,Auto generated transaction
TXN00569,2025-08-30,21:55,Amazon,Shopping,Debit,1267,UPI,karthik@upi,Auto generated transaction
TXN00570,2025-08-30,23:12,Flipkart,Shopping,Debit,2047,UPI,karthik@upi,Auto generated transaction
TXN00571,2025-08-31,18:48,Google Pay Rewards,Credit,Credit,12,UPI,karthik@upi,Auto generated transaction
TXN00572,2025-08-31,11:54,Ola,Travel,Debit,131,UPI,karthik@upi,Auto generated transaction
TXN00573,2025-09-01,13:16,Swiggy,Food,Debit,189,UPI,karthik@upi,Auto generated transaction
TXN00574,2025-09-01,14:37,Amazon,Shopping,Debit,987,UPI,karthik@upi,Auto generated transaction
TXN00575,2025-09-02,8:50,Cafe Coffee Day,Food,Debit,1827,UPI,karthik@upi,Auto generated transaction
TXN00576,2025-09-02,11:36,Cafe Coffee Day,Food,Debit,1008,UPI,karthik@upi,Auto generated transaction
TXN00577,2025-09-03,23:50,Blinkit,Grocery,Debit,628,UPI,karthik@upi,Auto generated transaction
TXN00578,2025-09-03,22:17,Uber,Travel,Debit,1739,UPI,karthik@upi,Auto generated transaction
TXN00579,2025-09-03,19:15,Cafe Coffee Day,Food,Debit,1417,UPI,karthik@upi,Auto generated transaction
TXN00580,2025-09-04,19:57,Hyderabad Metro,Travel,Debit,1597,UPI,karthik@upi,Auto generated transaction
TXN00581,2025-09-04,10:49,Ola,Travel,Debit,1172,UPI,karthik@upi,Auto generated transaction
TXN00582,2025-09-05,16:50,Google Pay Rewards,Credit,Credit,37,UPI,karthik@upi,Auto generated transaction
TXN00583,2025-09-05,18:27,HP Petrol Pump,Fuel,Debit,1758,UPI,karthik@upi,Auto generated transaction
TXN00584,2025-09-05,8:36,DMart,Grocery,Debit,1456,UPI,karthik@upi,Auto generated transaction
TXN00585,2025-09-06,22:49,Ola,Travel,Debit,1682,UPI,karthik@upi,Auto generated transaction
TXN00586,2025-09-06,19:58,Flipkart,Shopping,Debit,1932,UPI,karthik@upi,Auto generated transaction
TXN00587,2025-09-07,17:14,Inox Movies,Entertainment,Debit,1347,UPI,karthik@upi,Auto generated transaction
TXN00588,2025-09-07,7:57,Flipkart,Shopping,Debit,1643,UPI,karthik@upi,Auto generated transaction
TXN00589,2025-09-07,10:20,DMart,Grocery,Debit,601,UPI,karthik@upi,Auto generated transaction
TXN00590,2025-09-08,15:00,Ola,Travel,Debit,626,UPI,karthik@upi,Auto generated transaction
TXN00591,2025-09-08,18:13,Blinkit,Grocery,Debit,1728,UPI,karthik@upi,Auto generated transaction
TXN00592,2025-09-08,12:48,Uber,Travel,Debit,2456,UPI,karthik@upi,Auto generated transaction
TXN00593,2025-09-09,10:44,Zomato,Food,Debit,833,UPI,karthik@upi,Auto generated transaction
TXN00594,2025-09-09,9:32,Swiggy,Food,Debit,542,UPI,karthik@upi,Auto generated transaction
TXN00595,2025-09-09,14:19,Cafe Coffee Day,Food,Debit,1871,UPI,karthik@upi,Auto generated transaction
TXN00596,2025-09-10,8:25,Inox Movies,Entertainment,Debit,882,UPI,karthik@upi,Auto generated transaction
TXN00597,2025-09-10,17:17,Google Pay Rewards,Credit,Credit,10,UPI,karthik@upi,Auto generated transaction
TXN00598,2025-09-10,7:15,DMart,Grocery,Debit,326,UPI,karthik@upi,Auto generated transaction
TXN00599,2025-09-10,7:49,Amazon,Shopping,Debit,172,UPI,karthik@upi,Auto generated transaction
TXN00600,2025-09-11,20:06,Hyderabad Metro,Travel,Debit,2346,UPI,karthik@upi,Auto generated transaction
TXN00601,2025-09-11,19:11,Amazon,Shopping,Debit,843,UPI,karthik@upi,Auto generated transaction
TXN00602,2025-09-11,7:27,Hyderabad Metro,Travel,Debit,2358,UPI,karthik@upi,Auto generated transaction
TXN00603,2025-09-12,7:03,Uber,Travel,Debit,801,UPI,karthik@upi,Auto generated transaction
TXN00604,2025-09-12,12:38,Hyderabad Metro,Travel,Debit,1257,UPI,karthik@upi,Auto generated transaction
TXN00605,2025-09-12,11:28,Google Pay Rewards,Credit,Credit,43,UPI,karthik@upi,Auto generated transaction
TXN00606,2025-09-13,16:53,Inox Movies,Entertainment,Debit,2116,UPI,karthik@upi,Auto generated transaction
TXN00607,2025-09-13,10:15,Cafe Coffee Day,Food,Debit,1923,UPI,karthik@upi,Auto generated transaction
TXN00608,2025-09-14,23:43,Inox Movies,Entertainment,Debit,1019,UPI,karthik@upi,Auto generated transaction
TXN00609,2025-09-14,19:49,Ola,Travel,Debit,1206,UPI,karthik@upi,Auto generated transaction
TXN00610,2025-09-15,18:06,Inox Movies,Entertainment,Debit,326,UPI,karthik@upi,Auto generated transaction
TXN00611,2025-09-15,23:00,Swiggy,Food,Debit,1211,UPI,karthik@upi,Auto generated transaction
TXN00612,2025-09-16,23:24,Swiggy,Food,Debit,929,UPI,karthik@upi,Auto generated transaction
TXN00613,2025-09-16,10:32,Blinkit,Grocery,Debit,1066,UPI,karthik@upi,Auto generated transaction
TXN00614,2025-09-16,7:50,Google Pay Rewards,Credit,Credit,34,UPI,karthik@upi,Auto generated transaction
TXN00615,2025-09-17,18:18,Ola,Travel,Debit,2244,UPI,karthik@upi,Auto generated transaction
TXN00616,2025-09-17,21:40,Flipkart,Shopping,Debit,2050,UPI,karthik@upi,Auto generated transaction
TXN00617,2025-09-18,12:55,Blinkit,Grocery,Debit,1486,UPI,karthik@upi,Auto generated transaction
TXN00618,2025-09-18,17:33,Hyderabad Metro,Travel,Debit,240,UPI,karthik@upi,Auto generated transaction
TXN00619,2025-09-19,20:36,Google Pay Rewards,Credit,Credit,62,UPI,karthik@upi,Auto generated transaction
TXN00620,2025-09-19,22:07,Inox Movies,Entertainment,Debit,400,UPI,karthik@upi,Auto generated transaction
TXN00621,2025-09-19,22:23,Swiggy,Food,Debit,626,UPI,karthik@upi,Auto generated transaction
TXN00622,2025-09-19,7:25,Blinkit,Grocery,Debit,835,UPI,karthik@upi,Auto generated transaction
TXN00623,2025-09-20,17:21,HP Petrol Pump,Fuel,Debit,1266,UPI,karthik@upi,Auto generated transaction
TXN00624,2025-09-20,21:47,Inox Movies,Entertainment,Debit,1573,UPI,karthik@upi,Auto generated transaction
TXN00625,2025-09-21,19:37,Flipkart,Shopping,Debit,2298,UPI,karthik@upi,Auto generated transaction
TXN00626,2025-09-21,12:45,Hyderabad Metro,Travel,Debit,2297,UPI,karthik@upi,Auto generated transaction
TXN00627,2025-09-22,20:36,HP Petrol Pump,Fuel,Debit,2388,UPI,karthik@upi,Auto generated transaction
TXN00628,2025-09-22,21:00,Flipkart,Shopping,Debit,219,UPI,karthik@upi,Auto generated transaction
TXN00629,2025-09-22,17:19,Cafe Coffee Day,Food,Debit,472,UPI,karthik@upi,Auto generated transaction
TXN00630,2025-09-22,9:40,HP Petrol Pump,Fuel,Debit,1723,UPI,karthik@upi,Auto generated transaction
TXN00631,2025-09-23,14:22,Swiggy,Food,Debit,1122,UPI,karthik@upi,Auto generated transaction
TXN00632,2025-09-23,11:48,Blinkit,Grocery,Debit,268,UPI,karthik@upi,Auto generated transaction
TXN00633,2025-09-23,16:40,Flipkart,Shopping,Debit,2494,UPI,karthik@upi,Auto generated transaction
TXN00634,2025-09-23,23:55,Ola,Travel,Debit,1537,UPI,karthik@upi,Auto generated transaction
TXN00635,2025-09-24,18:30,Blinkit,Grocery,Debit,1673,UPI,karthik@upi,Auto generated transaction
TXN00636,2025-09-24,14:28,HP Petrol Pump,Fuel,Debit,1661,UPI,karthik@upi,Auto generated transaction
TXN00637,2025-09-24,7:14,Amazon,Shopping,Debit,2017,UPI,karthik@upi,Auto generated transaction
TXN00638,2025-09-25,21:09,Google Pay Rewards,Credit,Credit,24,UPI,karthik@upi,Auto generated transaction
TXN00639,2025-09-25,22:50,Ola,Travel,Debit,135,UPI,karthik@upi,Auto generated transaction
TXN00640,2025-09-25,11:31,Flipkart,Shopping,Debit,1199,UPI,karthik@upi,Auto generated transaction
TXN00641,2025-09-26,20:41,Zomato,Food,Debit,217,UPI,karthik@upi,Auto generated transaction
TXN00642,2025-09-26,13:41,Google Pay Rewards,Credit,Credit,44,UPI,karthik@upi,Auto generated transaction
TXN00643,2025-09-26,12:46,DMart,Grocery,Debit,1889,UPI,karthik@upi,Auto generated transaction
TXN00644,2025-09-27,19:32,HP Petrol Pump,Fuel,Debit,2276,UPI,karthik@upi,Auto generated transaction
TXN00645,2025-09-27,20:47,DMart,Grocery,Debit,1335,UPI,karthik@upi,Auto generated transaction
TXN00646,2025-09-28,12:01,Flipkart,Shopping,Debit,1017,UPI,karthik@upi,Auto generated transaction
TXN00647,2025-09-28,22:41,Blinkit,Grocery,Debit,910,UPI,karthik@upi,Auto generated transaction
TXN00648,2025-09-28,18:03,Google Pay Rewards,Credit,Credit,50,UPI,karthik@upi,Auto generated transaction
TXN00649,2025-09-29,22:12,Uber,Travel,Debit,285,UPI,karthik@upi,Auto generated transaction
TXN00650,2025-09-29,20:08,Blinkit,Grocery,Debit,184,UPI,karthik@upi,Auto generated transaction
TXN00651,2025-09-29,7:25,Swiggy,Food,Debit,862,UPI,karthik@upi,Auto generated transaction
TXN00652,2025-09-30,21:48,DMart,Grocery,Debit,1812,UPI,karthik@upi,Auto generated transaction
TXN00653,2025-09-30,12:32,Flipkart,Shopping,Debit,658,UPI,karthik@upi,Auto generated transaction
TXN00654,2025-09-30,22:40,Cafe Coffee Day,Food,Debit,2297,UPI,karthik@upi,Auto generated transaction
TXN00655,2025-10-01,18:43,Google Pay Rewards,Credit,Credit,55,UPI,karthik@upi,Auto generated transaction
TXN00656,2025-10-01,22:59,Amazon,Shopping,Debit,2029,UPI,karthik@upi,Auto generated transaction
TXN00657,2025-10-01,19:54,Hyderabad Metro,Travel,Debit,231,UPI,karthik@upi,Auto generated transaction
TXN00658,2025-10-02,8:59,HP Petrol Pump,Fuel,Debit,2351,UPI,karthik@upi,Auto generated transaction
TXN00659,2025-10-02,23:35,Swiggy,Food,Debit,1247,UPI,karthik@upi,Auto generated transaction
TXN00660,2025-10-03,8:42,Swiggy,Food,Debit,2130,UPI,karthik@upi,Auto generated transaction
TXN00661,2025-10-03,11:55,Inox Movies,Entertainment,Debit,991,UPI,karthik@upi,Auto generated transaction
TXN00662,2025-10-03,19:02,DMart,Grocery,Debit,886,UPI,karthik@upi,Auto generated transaction
TXN00663,2025-10-03,22:56,Cafe Coffee Day,Food,Debit,1470,UPI,karthik@upi,Auto generated transaction
TXN00664,2025-10-04,16:49,Uber,Travel,Debit,999,UPI,karthik@upi,Auto generated transaction
TXN00665,2025-10-04,8:22,Blinkit,Grocery,Debit,1095,UPI,karthik@upi,Auto generated transaction
TXN00666,2025-10-04,16:54,Cafe Coffee Day,Food,Debit,221,UPI,karthik@upi,Auto generated transaction
TXN00667,2025-10-04,14:24,Swiggy,Food,Debit,695,UPI,karthik@upi,Auto generated transaction
TXN00668,2025-10-05,7:21,Inox Movies,Entertainment,Debit,873,UPI,karthik@upi,Auto generated transaction
TXN00669,2025-10-05,15:02,Inox Movies,Entertainment,Debit,65,UPI,karthik@upi,Auto generated transaction
TXN00670,2025-10-05,10:56,Ola,Travel,Debit,1425,UPI,karthik@upi,Auto generated transaction
TXN00671,2025-10-05,12:27,Swiggy,Food,Debit,1039,UPI,karthik@upi,Auto generated transaction
TXN00672,2025-10-06,22:31,HP Petrol Pump,Fuel,Debit,2217,UPI,karthik@upi,Auto generated transaction
TXN00673,2025-10-06,20:30,Zomato,Food,Debit,1040,UPI,karthik@upi,Auto generated transaction
TXN00674,2025-10-06,15:58,Cafe Coffee Day,Food,Debit,749,UPI,karthik@upi,Auto generated transaction
TXN00675,2025-10-07,15:33,DMart,Grocery,Debit,2409,UPI,karthik@upi,Auto generated transaction
TXN00676,2025-10-07,12:18,Blinkit,Grocery,Debit,605,UPI,karthik@upi,Auto generated transaction
TXN00677,2025-10-07,22:17,Uber,Travel,Debit,2154,UPI,karthik@upi,Auto generated transaction
TXN00678,2025-10-08,22:42,Blinkit,Grocery,Debit,141,UPI,karthik@upi,Auto generated transaction
TXN00679,2025-10-08,20:10,Swiggy,Food,Debit,44,UPI,karthik@upi,Auto generated transaction
TXN00680,2025-10-08,8:56,Zomato,Food,Debit,1240,UPI,karthik@upi,Auto generated transaction
TXN00681,2025-10-08,7:12,Blinkit,Grocery,Debit,845,UPI,karthik@upi,Auto generated transaction
TXN00682,2025-10-09,8:16,Swiggy,Food,Debit,1007,UPI,karthik@upi,Auto generated transaction
TXN00683,2025-10-09,19:20,Inox Movies,Entertainment,Debit,1892,UPI,karthik@upi,Auto generated transaction
TXN00684,2025-10-10,18:43,HP Petrol Pump,Fuel,Debit,442,UPI,karthik@upi,Auto generated transaction
TXN00685,2025-10-10,14:21,Flipkart,Shopping,Debit,1819,UPI,karthik@upi,Auto generated transaction
TXN00686,2025-10-10,13:05,Ola,Travel,Debit,284,UPI,karthik@upi,Auto generated transaction
TXN00687,2025-10-10,9:35,Amazon,Shopping,Debit,1469,UPI,karthik@upi,Auto generated transaction
TXN00688,2025-10-11,18:56,Amazon,Shopping,Debit,790,UPI,karthik@upi,Auto generated transaction
TXN00689,2025-10-11,13:10,Amazon,Shopping,Debit,1748,UPI,karthik@upi,Auto generated transaction
TXN00690,2025-10-12,19:00,Cafe Coffee Day,Food,Debit,1493,UPI,karthik@upi,Auto generated transaction
TXN00691,2025-10-12,18:54,Google Pay Rewards,Credit,Credit,29,UPI,karthik@upi,Auto generated transaction
TXN00692,2025-10-12,7:33,Zomato,Food,Debit,2197,UPI,karthik@upi,Auto generated transaction
TXN00693,2025-10-13,17:14,Uber,Travel,Debit,657,UPI,karthik@upi,Auto generated transaction
TXN00694,2025-10-13,17:24,Ola,Travel,Debit,314,UPI,karthik@upi,Auto generated transaction
TXN00695,2025-10-13,23:25,Amazon,Shopping,Debit,1233,UPI,karthik@upi,Auto generated transaction
TXN00696,2025-10-13,17:46,DMart,Grocery,Debit,520,UPI,karthik@upi,Auto generated transaction
TXN00697,2025-10-14,16:08,DMart,Grocery,Debit,1204,UPI,karthik@upi,Auto generated transaction
TXN00698,2025-10-14,11:55,Uber,Travel,Debit,1450,UPI,karthik@upi,Auto generated transaction
TXN00699,2025-10-15,16:23,Google Pay Rewards,Credit,Credit,66,UPI,karthik@upi,Auto generated transaction
TXN00700,2025-10-15,21:43,Inox Movies,Entertainment,Debit,1197,UPI,karthik@upi,Auto generated transaction
TXN00701,2025-10-15,14:54,DMart,Grocery,Debit,1717,UPI,karthik@upi,Auto generated transaction
TXN00702,2025-10-16,8:13,Ola,Travel,Debit,1078,UPI,karthik@upi,Auto generated transaction
TXN00703,2025-10-16,22:37,Zomato,Food,Debit,1100,UPI,karthik@upi,Auto generated transaction
TXN00704,2025-10-17,22:04,Hyderabad Metro,Travel,Debit,1737,UPI,karthik@upi,Auto generated transaction
TXN00705,2025-10-17,10:07,HP Petrol Pump,Fuel,Debit,64,UPI,karthik@upi,Auto generated transaction
TXN00706,2025-10-17,12:44,Swiggy,Food,Debit,2121,UPI,karthik@upi,Auto generated transaction
TXN00707,2025-10-18,11:17,Flipkart,Shopping,Debit,158,UPI,karthik@upi,Auto generated transaction
TXN00708,2025-10-18,9:15,Flipkart,Shopping,Debit,1065,UPI,karthik@upi,Auto generated transaction
TXN00709,2025-10-19,17:57,Uber,Travel,Debit,1800,UPI,karthik@upi,Auto generated transaction
TXN00710,2025-10-19,19:17,Inox Movies,Entertainment,Debit,215,UPI,karthik@upi,Auto generated transaction
TXN00711,2025-10-19,9:46,Uber,Travel,Debit,119,UPI,karthik@upi,Auto generated transaction
TXN00712,2025-10-20,19:11,Swiggy,Food,Debit,539,UPI,karthik@upi,Auto generated transaction
TXN00713,2025-10-20,11:20,DMart,Grocery,Debit,1043,UPI,karthik@upi,Auto generated transaction
TXN00714,2025-10-20,10:14,Zomato,Food,Debit,1808,UPI,karthik@upi,Auto generated transaction
TXN00715,2025-10-20,13:46,Google Pay Rewards,Credit,Credit,49,UPI,karthik@upi,Auto generated transaction
TXN00716,2025-10-21,7:13,Swiggy,Food,Debit,1195,UPI,karthik@upi,Auto generated transaction
TXN00717,2025-10-21,10:11,Uber,Travel,Debit,468,UPI,karthik@upi,Auto generated transaction
TXN00718,2025-10-21,19:04,HP Petrol Pump,Fuel,Debit,1382,UPI,karthik@upi,Auto generated transaction
TXN00719,2025-10-22,19:46,Google Pay Rewards,Credit,Credit,55,UPI,karthik@upi,Auto generated transaction
TXN00720,2025-10-22,12:40,Zomato,Food,Debit,137,UPI,karthik@upi,Auto generated transaction
TXN00721,2025-10-22,21:40,Uber,Travel,Debit,2362,UPI,karthik@upi,Auto generated transaction
TXN00722,2025-10-23,16:21,Ola,Travel,Debit,1891,UPI,karthik@upi,Auto generated transaction
TXN00723,2025-10-23,23:35,Swiggy,Food,Debit,1874,UPI,karthik@upi,Auto generated transaction
TXN00724,2025-10-23,16:14,Google Pay Rewards,Credit,Credit,21,UPI,karthik@upi,Auto generated transaction
TXN00725,2025-10-23,16:57,Google Pay Rewards,Credit,Credit,34,UPI,karthik@upi,Auto generated transaction
TXN00726,2025-10-24,8:49,Ola,Travel,Debit,2497,UPI,karthik@upi,Auto generated transaction
TXN00727,2025-10-24,22:30,Google Pay Rewards,Credit,Credit,49,UPI,karthik@upi,Auto generated transaction
TXN00728,2025-10-25,22:05,Google Pay Rewards,Credit,Credit,56,UPI,karthik@upi,Auto generated transaction
TXN00729,2025-10-25,17:47,Hyderabad Metro,Travel,Debit,245,UPI,karthik@upi,Auto generated transaction
TXN00730,2025-10-25,16:55,DMart,Grocery,Debit,1132,UPI,karthik@upi,Auto generated transaction
TXN00731,2025-10-25,9:54,DMart,Grocery,Debit,2238,UPI,karthik@upi,Auto generated transaction
TXN00732,2025-10-26,15:58,Hyderabad Metro,Travel,Debit,2059,UPI,karthik@upi,Auto generated transaction
TXN00733,2025-10-26,15:28,Cafe Coffee Day,Food,Debit,674,UPI,karthik@upi,Auto generated transaction
TXN00734,2025-10-26,16:00,Hyderabad Metro,Travel,Debit,348,UPI,karthik@upi,Auto generated transaction
TXN00735,2025-10-27,9:25,Blinkit,Grocery,Debit,76,UPI,karthik@upi,Auto generated transaction
TXN00736,2025-10-27,7:55,Hyderabad Metro,Travel,Debit,1554,UPI,karthik@upi,Auto generated transaction
TXN00737,2025-10-28,17:07,Zomato,Food,Debit,2006,UPI,karthik@upi,Auto generated transaction
TXN00738,2025-10-28,8:53,Cafe Coffee Day,Food,Debit,2092,UPI,karthik@upi,Auto generated transaction
TXN00739,2025-10-29,18:41,Ola,Travel,Debit,1478,UPI,karthik@upi,Auto generated transaction
TXN00740,2025-10-29,9:08,Uber,Travel,Debit,2143,UPI,karthik@upi,Auto generated transaction
TXN00741,2025-10-29,14:15,Hyderabad Metro,Travel,Debit,1125,UPI,karthik@upi,Auto generated transaction
TXN00742,2025-10-30,8:07,Cafe Coffee Day,Food,Debit,2243,UPI,karthik@upi,Auto generated transaction
TXN00743,2025-10-30,19:33,DMart,Grocery,Debit,803,UPI,karthik@upi,Auto generated transaction
TXN00744,2025-10-30,12:52,Amazon,Shopping,Debit,1602,UPI,karthik@upi,Auto generated transaction
TXN00745,2025-10-31,18:04,Ola,Travel,Debit,155,UPI,karthik@upi,Auto generated transaction
TXN00746,2025-10-31,8:17,HP Petrol Pump,Fuel,Debit,1630,UPI,karthik@upi,Auto generated transaction
TXN00747,2025-10-31,12:29,Flipkart,Shopping,Debit,179,UPI,karthik@upi,Auto generated transaction
TXN00748,2025-10-31,22:47,Uber,Travel,Debit,226,UPI,karthik@upi,Auto generated transaction
TXN00749,2025-11-01,22:47,Uber,Travel,Debit,752,UPI,karthik@upi,Auto generated transaction
TXN00750,2025-11-01,7:18,Blinkit,Grocery,Debit,902,UPI,karthik@upi,Auto generated transaction
TXN00751,2025-11-02,16:37,Google Pay Rewards,Credit,Credit,16,UPI,karthik@upi,Auto generated transaction
TXN00752,2025-11-02,21:19,Amazon,Shopping,Debit,600,UPI,karthik@upi,Auto generated transaction
TXN00753,2025-11-02,16:34,Inox Movies,Entertainment,Debit,1804,UPI,karthik@upi,Auto generated transaction
TXN00754,2025-11-03,23:49,Blinkit,Grocery,Debit,2297,UPI,karthik@upi,Auto generated transaction
TXN00755,2025-11-03,19:02,Cafe Coffee Day,Food,Debit,690,UPI,karthik@upi,Auto generated transaction
TXN00756,2025-11-03,22:15,Zomato,Food,Debit,2400,UPI,karthik@upi,Auto generated transaction
TXN00757,2025-11-03,19:17,Flipkart,Shopping,Debit,2438,UPI,karthik@upi,Auto generated transaction
TXN00758,2025-11-04,21:25,Swiggy,Food,Debit,2265,UPI,karthik@upi,Auto generated transaction
TXN00759,2025-11-04,7:34,Swiggy,Food,Debit,677,UPI,karthik@upi,Auto generated transaction
TXN00760,2025-11-04,16:03,Swiggy,Food,Debit,1005,UPI,karthik@upi,Auto generated transaction
TXN00761,2025-11-04,12:32,Uber,Travel,Debit,1846,UPI,karthik@upi,Auto generated transaction
TXN00762,2025-11-05,20:18,Swiggy,Food,Debit,2087,UPI,karthik@upi,Auto generated transaction
TXN00763,2025-11-05,14:15,HP Petrol Pump,Fuel,Debit,2229,UPI,karthik@upi,Auto generated transaction
